#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = /lustre/atlas1/bip108/proj-shared/Zhou/Project/OSU/OSU_T2B_FASP_Elite_08212013/output_AAhybrid_c100/OSU_T2B_FASP_Elite_08212013.psm.txt
#	
#	pep{Run1} = /lustre/atlas1/bip108/proj-shared/Zhou/Project/OSU/OSU_T2B_FASP_Elite_08212013/output_AAhybrid_c100/OSU_T2B_FASP_Elite_08212013.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 61
#	Target_Proteins_Before_Filtering = 5332
#	Total_Proteins_Before_Filtering = 5393
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 0
#	Target_Proteins_After_Filtering = 1147
#	Total_Proteins_After_Filtering = 1147
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.0
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
YP_004426617.1	2	3	2	4	3.0	3.0	YP_004426617.1	T
YP_004426738.1	1	3	1	3	2.0	2.0	YP_004426738.1	T
YP_004426978.1	1	2	1	3	1.5	1.5	YP_004426978.1	T
YP_004427030.1	1	3	1	5	3.0	3.0	YP_004427030.1	T
YP_004427037.1	1	4	1	56	12.0	12.0	YP_004427037.1	T
YP_004427038.1	2	3	3	4	3.25	3.25	YP_004427038.1	T
YP_004427284.1	1	7	3	18	5.7619047619	5.76	YP_004427284.1	T
YP_004427330.1	2	2	3	3	3.0	3.0	YP_004427330.1	T
YP_004428469.1	1	3	1	5	5.0	5.0	YP_004428469.1	T
YP_004428602.1	5	15	8	26	12.1030742205	12.1	YP_004428602.1	T
YP_004429212.1	2	8	2	8	5.43333333333	5.43	YP_004429212.1	T
YP_007638987.1	1	3	1	9	5.5	5.5	YP_007638987.1	T
YP_007639009.1	1	5	1	9	3.66666666667	3.67	YP_007639009.1	T
YP_007639010.1	3	5	3	6	4.0	4.0	YP_007639010.1	T
YP_007639076.1	1	2	3	5	5.0	5.0	YP_007639076.1	T
YP_007639787.1	1	2	3	4	4.0	4.0	YP_007639787.1	T
YP_007639788.1	1	3	1	3	3.0	3.0	YP_007639788.1	T
YP_007639836.1	1	2	4	6	6.0	6.0	YP_007639836.1	T
YP_007641166.1	1	7	4	14	6.57529644269	6.58	YP_007641166.1	T
YP_007641173.1	1	15	1	25	7.66366550117	7.66	YP_007641173.1	T
YP_007641177.1	1	2	1	8	2.75	2.75	YP_007641177.1	T
YP_860748.1	1	2	1	2	2.0	2.0	YP_860748.1	T
YP_862408.1	1	10	1	25	6.72222222222	6.72	YP_862408.1	T
acetate|contig-21463000011_2	1	6	2	10	5.25	5.25	acetate|contig-21463000011_2	T
acetate|contig-29111000004_1	1	2	1	2	2.0	2.0	acetate|contig-29111000004_1	T
acetate|contig-39585000009_2	1	4	1	4	2.5	2.5	acetate|contig-39585000009_2	T
acetate|contig-493000006_1	1	2	1	3	3.0	3.0	acetate|contig-493000006_1	T
acetate|contig-583000000_2	1	3	1	6	3.5	3.5	acetate|contig-583000000_2	T
aminoacids|contig-2803000010_1	3	7	5	15	9.83333333333	9.83	aminoacids|contig-2803000010_1	T
aminoacids|contig-2821000007_1	6	13	16	25	17.858629776	17.86	aminoacids|contig-2821000007_1	T
aminoacids|contig-30880000002_1	1	2	1	4	4.0	4.0	aminoacids|contig-30880000002_1	T
aminoacids|contig-635000004_2	2	2	5	5	5.0	5.0	aminoacids|contig-635000004_2	T
aminoacids|contig-8078000003_1	2	2	2	2	2.0	2.0	aminoacids|contig-8078000003_1	T
glucose|contig-1089000012_2	4	15	4	27	17.5	17.5	glucose|contig-1089000012_2	T
glucose|contig-11407000011_5	2	2	2	2	2.0	2.0	glucose|contig-11407000011_5	T
glucose|contig-11407000011_6	3	3	3	3	3.0	3.0	glucose|contig-11407000011_6	T
glucose|contig-12155000004_1	2	3	2	3	2.5	2.5	glucose|contig-12155000004_1	T
glucose|contig-14000002_1	1	2	1	2	2.0	2.0	glucose|contig-14000002_1	T
glucose|contig-1441000006_3	3	13	3	27	17.3333333333	17.33	glucose|contig-1441000006_3	T
glucose|contig-14768000010_1	7	7	12	12	12.0	12.0	glucose|contig-14768000010_1	T
glucose|contig-19393000014_3	2	5	2	5	2.86666666667	2.87	glucose|contig-19393000014_3	T
glucose|contig-19469000000_1	3	9	4	51	13.25	13.25	glucose|contig-19469000000_1	T
glucose|contig-22505000009_2	3	3	4	4	4.0	4.0	glucose|contig-22505000009_2	T
glucose|contig-2343000006_2	1	4	2	5	4.5	4.5	glucose|contig-2343000006_2	T
glucose|contig-26233000006_1	7	22	11	42	34.8333333333	34.83	glucose|contig-26233000006_1	T
glucose|contig-2782000014_1	1	7	1	9	4.5	4.5	glucose|contig-2782000014_1	T
glucose|contig-370000008_1	1	4	1	21	3.5	3.5	glucose|contig-370000008_1	T
glucose|contig-42172000013_1	1	2	1	2	1.14285714286	1.14	glucose|contig-42172000013_1	T
glucose|contig-4447000005_1	1	2	1	2	2.0	2.0	glucose|contig-4447000005_1	T
glucose|contig-4624000014_2	1	7	1	10	8.75	8.75	glucose|contig-4624000014_2	T
glucose|contig-481000001_1	2	2	2	2	2.0	2.0	glucose|contig-481000001_1	T
glucose|contig-49026000000_1	3	3	4	4	4.0	4.0	glucose|contig-49026000000_1	T
glucose|contig-6564000013_2	2	5	2	16	8.16666666667	8.17	glucose|contig-6564000013_2	T
glucose|contig-838000001_1	4	4	5	5	5.0	5.0	glucose|contig-838000001_1	T
glucose|contig-8684000010_1	3	6	6	10	8.0	8.0	glucose|contig-8684000010_1	T
glucose|contig-870000005_1	4	4	5	5	5.0	5.0	glucose|contig-870000005_1	T
lipids|contig-32681000006_1	3	3	5	5	5.0	5.0	lipids|contig-32681000006_1	T
lipids|contig-43085000011_4	3	20	5	49	23.654589372	23.65	lipids|contig-43085000011_4	T
lipids|contig-4840000003_1	2	2	4	4	4.0	4.0	lipids|contig-4840000003_1	T
merged|10072_2	2	2	3	3	3.0	3.0	merged|10072_2	T
merged|10162_2	1	2	1	3	3.0	3.0	merged|10162_2	T
merged|10264_2	1	4	1	4	4.0	4.0	merged|10264_2	T
merged|10276_17	3	3	3	3	3.0	3.0	merged|10276_17	T
merged|10276_23	1	3	2	5	5.0	5.0	merged|10276_23	T
merged|10276_24	10	11	14	16	14.6666666667	14.67	merged|10276_24	T
merged|10276_30	1	2	1	3	3.0	3.0	merged|10276_30	T
merged|10285_2	3	3	4	4	4.0	4.0	merged|10285_2	T
merged|10362_2	3	5	4	6	6.0	6.0	merged|10362_2	T
merged|10381_10	1	3	1	3	1.75	1.75	merged|10381_10	T
merged|10507_13	1	4	1	6	4.0	4.0	merged|10507_13	T
merged|10507_23	2	6	2	7	6.0	6.0	merged|10507_23	T
merged|10507_62	1	3	1	3	3.0	3.0	merged|10507_62	T
merged|10508_3	2	4	2	4	4.0	4.0	merged|10508_3	T
merged|10508_6	3	5	6	10	8.0	8.0	merged|10508_6	T
merged|10508_7	2	2	2	2	2.0	2.0	merged|10508_7	T
merged|10518_142	3	4	5	6	5.5	5.5	merged|10518_142	T
merged|10518_211	1	6	1	8	8.0	8.0	merged|10518_211	T
merged|10518_56	1	3	1	3	3.0	3.0	merged|10518_56	T
merged|10518_57	6	20	8	64	33.5833333333	33.58	merged|10518_57	T
merged|10518_66	1	2	1	2	1.5	1.5	merged|10518_66	T
merged|10518_75	1	2	1	3	3.0	3.0	merged|10518_75	T
merged|10518_83	2	2	2	2	2.0	2.0	merged|10518_83	T
merged|10518_94	1	2	1	2	2.0	2.0	merged|10518_94	T
merged|10693_136	1	2	1	2	1.5	1.5	merged|10693_136	T
merged|10693_244	1	2	1	2	2.0	2.0	merged|10693_244	T
merged|10693_28	1	8	1	10	8.0	8.0	merged|10693_28	T
merged|10701_1	1	2	1	2	2.0	2.0	merged|10701_1	T
merged|10701_2	1	5	1	11	5.66666666667	5.67	merged|10701_2	T
merged|10763_8	7	7	7	7	7.0	7.0	merged|10763_8	T
merged|10767_1	3	3	4	4	4.0	4.0	merged|10767_1	T
merged|10831_2	2	2	3	3	3.0	3.0	merged|10831_2	T
merged|11034_17	2	2	2	2	2.0	2.0	merged|11034_17	T
merged|11261_1	3	3	3	3	3.0	3.0	merged|11261_1	T
merged|11354_2	2	3	3	4	4.0	4.0	merged|11354_2	T
merged|11385_19	3	3	4	4	4.0	4.0	merged|11385_19	T
merged|11385_30	3	3	3	3	3.0	3.0	merged|11385_30	T
merged|11581_2	1	2	1	2	2.0	2.0	merged|11581_2	T
merged|11581_3	1	4	1	5	4.0	4.0	merged|11581_3	T
merged|11867_14	1	8	1	25	11.3166666667	11.32	merged|11867_14	T
merged|11929_2	1	2	1	2	1.5	1.5	merged|11929_2	T
merged|12147_2	1	2	1	2	2.0	2.0	merged|12147_2	T
merged|12260_1	1	2	1	2	1.1	1.1	merged|12260_1	T
merged|12493_26	1	4	1	12	7.33333333333	7.33	merged|12493_26	T
merged|12493_9	1	3	1	3	1.75	1.75	merged|12493_9	T
merged|12774_28	2	16	2	35	26.5	26.5	merged|12774_28	T
merged|12827_64	1	2	1	2	1.25	1.25	merged|12827_64	T
merged|13124_3	2	2	3	3	3.0	3.0	merged|13124_3	T
merged|1336_6	1	13	2	53	15.7833333333	15.78	merged|1336_6	T
merged|13675_2	1	3	1	3	3.0	3.0	merged|13675_2	T
merged|13680_2	1	11	1	34	14.2	14.2	merged|13680_2	T
merged|13700_25	2	13	10	53	34.5555555556	34.56	merged|13700_25	T
merged|13700_28	1	2	1	4	2.5	2.5	merged|13700_28	T
merged|13700_29	3	3	3	3	3.0	3.0	merged|13700_29	T
merged|13700_32	4	26	4	40	31.0	31.0	merged|13700_32	T
merged|13700_33	14	31	22	47	33.6291666667	33.63	merged|13700_33	T
merged|13700_4	7	7	8	8	8.0	8.0	merged|13700_4	T
merged|13700_42	1	4	1	4	4.0	4.0	merged|13700_42	T
merged|13700_56	2	2	2	2	2.0	2.0	merged|13700_56	T
merged|13700_61	1	2	1	2	1.5	1.5	merged|13700_61	T
merged|13700_7	2	4	3	5	4.33333333333	4.33	merged|13700_7	T
merged|13700_8	3	5	3	5	5.0	5.0	merged|13700_8	T
merged|13710_10	4	4	4	4	4.0	4.0	merged|13710_10	T
merged|13713_8	3	5	5	7	6.0	6.0	merged|13713_8	T
merged|13714_11	3	5	4	7	6.0	6.0	merged|13714_11	T
merged|13738_19	1	3	2	5	3.0	3.0	merged|13738_19	T
merged|13782_8	1	2	1	8	3.33333333333	3.33	merged|13782_8	T
merged|13908_13	2	2	2	2	2.0	2.0	merged|13908_13	T
merged|13908_16	1	2	1	3	2.0	2.0	merged|13908_16	T
merged|13908_45	1	2	3	4	4.0	4.0	merged|13908_45	T
merged|13908_46	2	2	2	2	2.0	2.0	merged|13908_46	T
merged|13908_51	6	7	7	8	7.5	7.5	merged|13908_51	T
merged|1396_30	5	5	10	10	10.0	10.0	merged|1396_30	T
merged|14241_7	5	5	5	5	5.0	5.0	merged|14241_7	T
merged|1427_32	1	3	2	4	3.0	3.0	merged|1427_32	T
merged|14376_27	1	2	1	2	2.0	2.0	merged|14376_27	T
merged|14505_13	4	9	6	14	13.1	13.1	merged|14505_13	T
merged|14505_26	1	5	1	6	6.0	6.0	merged|14505_26	T
merged|14505_68	3	3	4	4	4.0	4.0	merged|14505_68	T
merged|14505_90	4	4	5	5	5.0	5.0	merged|14505_90	T
merged|14521_10	3	4	4	5	5.0	5.0	merged|14521_10	T
merged|1471_2	2	3	2	3	3.0	3.0	merged|1471_2	T
merged|1471_56	1	5	1	5	2.11904761905	2.12	merged|1471_56	T
merged|14723_18	1	2	1	3	3.0	3.0	merged|14723_18	T
merged|14723_6	1	4	1	8	3.5	3.5	merged|14723_6	T
merged|14881_1	1	2	1	2	2.0	2.0	merged|14881_1	T
merged|14881_2	4	7	5	10	7.66666666667	7.67	merged|14881_2	T
merged|14881_5	2	3	2	3	3.0	3.0	merged|14881_5	T
merged|14881_8	3	3	3	3	3.0	3.0	merged|14881_8	T
merged|14891_1	2	2	2	2	2.0	2.0	merged|14891_1	T
merged|14998_11	1	2	1	2	2.0	2.0	merged|14998_11	T
merged|14998_4	2	2	2	2	2.0	2.0	merged|14998_4	T
merged|14998_6	2	2	4	4	4.0	4.0	merged|14998_6	T
merged|14998_7	6	7	9	10	10.0	10.0	merged|14998_7	T
merged|15016_1	2	2	2	2	2.0	2.0	merged|15016_1	T
merged|15016_12	3	3	3	3	3.0	3.0	merged|15016_12	T
merged|15016_20	1	2	1	3	3.0	3.0	merged|15016_20	T
merged|15016_35	2	2	2	2	2.0	2.0	merged|15016_35	T
merged|15335_1	1	2	2	3	3.0	3.0	merged|15335_1	T
merged|15491_1	2	7	2	8	5.0	5.0	merged|15491_1	T
merged|15670_1	2	3	3	4	4.0	4.0	merged|15670_1	T
merged|15762_12	4	5	5	7	6.0	6.0	merged|15762_12	T
merged|15762_4	2	2	3	3	3.0	3.0	merged|15762_4	T
merged|15762_6	2	2	2	2	2.0	2.0	merged|15762_6	T
merged|15762_9	3	3	4	4	4.0	4.0	merged|15762_9	T
merged|15842_2	2	3	2	3	3.0	3.0	merged|15842_2	T
merged|15845_2	2	4	2	4	4.0	4.0	merged|15845_2	T
merged|15907_2	2	3	2	3	3.0	3.0	merged|15907_2	T
merged|16059_3	1	4	1	5	5.0	5.0	merged|16059_3	T
merged|16539_1	1	4	1	4	1.73333333333	1.73	merged|16539_1	T
merged|16742_1	2	2	5	5	5.0	5.0	merged|16742_1	T
merged|16760_12	12	13	16	17	17.0	17.0	merged|16760_12	T
merged|16760_13	4	4	4	4	4.0	4.0	merged|16760_13	T
merged|16760_14	2	2	2	2	2.0	2.0	merged|16760_14	T
merged|16788_19	1	5	1	6	6.0	6.0	merged|16788_19	T
merged|16788_2	1	2	1	2	2.0	2.0	merged|16788_2	T
merged|16788_5	8	9	10	11	11.0	11.0	merged|16788_5	T
merged|16794_49	1	4	1	4	2.83333333333	2.83	merged|16794_49	T
merged|16854_8	1	12	1	14	5.23333333333	5.23	merged|16854_8	T
merged|16_25	2	3	2	3	3.0	3.0	merged|16_25	T
merged|17011_1	1	3	1	8	4.5	4.5	merged|17011_1	T
merged|17011_6	2	2	3	3	3.0	3.0	merged|17011_6	T
merged|17011_9	2	2	2	2	2.0	2.0	merged|17011_9	T
merged|17334_1	2	6	3	7	5.66666666667	5.67	merged|17334_1	T
merged|1748_15	1	7	1	8	3.11904761905	3.12	merged|1748_15	T
merged|17626_1	3	3	3	3	3.0	3.0	merged|17626_1	T
merged|17664_20	1	3	2	4	2.34285714286	2.34	merged|17664_20	T
merged|17767_1	1	4	1	4	4.0	4.0	merged|17767_1	T
merged|18107_21	1	2	1	3	3.0	3.0	merged|18107_21	T
merged|18219_19	1	2	1	4	4.0	4.0	merged|18219_19	T
merged|18228_16	3	4	4	6	6.0	6.0	merged|18228_16	T
merged|18228_2	5	6	5	7	7.0	7.0	merged|18228_2	T
merged|18228_4	2	2	2	2	2.0	2.0	merged|18228_4	T
merged|1837_2	4	6	4	6	4.66666666667	4.67	merged|1837_2	T
merged|18766_40	4	5	5	6	6.0	6.0	merged|18766_40	T
merged|18958_4	1	2	1	2	2.0	2.0	merged|18958_4	T
merged|19001_49	1	2	1	2	1.5	1.5	merged|19001_49	T
merged|19155_1	1	2	1	2	2.0	2.0	merged|19155_1	T
merged|19175_1	2	2	2	2	2.0	2.0	merged|19175_1	T
merged|19263_1	1	2	1	4	4.0	4.0	merged|19263_1	T
merged|19381_9	2	3	3	4	4.0	4.0	merged|19381_9	T
merged|19657_42	2	5	2	5	5.0	5.0	merged|19657_42	T
merged|19697_19	3	4	3	4	4.0	4.0	merged|19697_19	T
merged|19697_24	1	3	1	5	4.5	4.5	merged|19697_24	T
merged|19974_12	2	5	2	5	5.0	5.0	merged|19974_12	T
merged|20540_23	2	2	2	2	2.0	2.0	merged|20540_23	T
merged|20549_1	1	2	1	2	2.0	2.0	merged|20549_1	T
merged|20657_18	1	2	1	3	3.0	3.0	merged|20657_18	T
merged|20937_16	2	3	3	4	4.0	4.0	merged|20937_16	T
merged|21179_2	2	2	2	2	2.0	2.0	merged|21179_2	T
merged|21470_10	2	2	2	2	2.0	2.0	merged|21470_10	T
merged|21833_3	2	3	2	4	2.4	2.4	merged|21833_3	T
merged|22057_19	2	3	3	4	4.0	4.0	merged|22057_19	T
merged|22057_22	1	2	1	2	2.0	2.0	merged|22057_22	T
merged|22057_43	2	3	2	3	3.0	3.0	merged|22057_43	T
merged|22057_8	2	2	2	2	2.0	2.0	merged|22057_8	T
merged|22182_43	1	2	3	4	3.5	3.5	merged|22182_43	T
merged|22420_2	5	22	12	50	33.5	33.5	merged|22420_2	T
merged|22674_5	2	3	2	3	3.0	3.0	merged|22674_5	T
merged|2267_6	2	8	2	8	8.0	8.0	merged|2267_6	T
merged|2267_7	2	2	3	3	3.0	3.0	merged|2267_7	T
merged|22738_1	1	3	3	5	5.0	5.0	merged|22738_1	T
merged|22850_69	2	4	2	8	8.0	8.0	merged|22850_69	T
merged|2376_4	4	8	5	9	5.92857142857	5.93	merged|2376_4	T
merged|23776_10	1	2	1	3	1.66666666667	1.67	merged|23776_10	T
merged|24202_2	4	4	9	9	9.0	9.0	merged|24202_2	T
merged|24257_1	4	16	4	36	20.0	20.0	merged|24257_1	T
merged|24508_10	1	3	1	4	2.5	2.5	merged|24508_10	T
merged|24509_6	3	3	4	4	4.0	4.0	merged|24509_6	T
merged|24520_13	1	2	1	2	2.0	2.0	merged|24520_13	T
merged|24566_1	1	2	2	3	2.33333333333	2.33	merged|24566_1	T
merged|24666_13	1	3	1	3	2.0	2.0	merged|24666_13	T
merged|2474_3	2	2	4	4	4.0	4.0	merged|2474_3	T
merged|2508_1	1	2	1	4	2.5	2.5	merged|2508_1	T
merged|25091_3	1	2	1	2	2.0	2.0	merged|25091_3	T
merged|25093_1	2	2	2	2	2.0	2.0	merged|25093_1	T
merged|25600_16	2	7	2	8	4.5	4.5	merged|25600_16	T
merged|25699_1	1	9	1	11	11.0	11.0	merged|25699_1	T
merged|25699_2	3	7	3	8	8.0	8.0	merged|25699_2	T
merged|26651_55	1	2	1	2	2.0	2.0	merged|26651_55	T
merged|26651_58	1	2	2	3	3.0	3.0	merged|26651_58	T
merged|26770_7	3	3	3	3	3.0	3.0	merged|26770_7	T
merged|26824_16	4	4	5	5	5.0	5.0	merged|26824_16	T
merged|26946_68	1	13	2	33	14.9595238095	14.96	merged|26946_68	T
merged|27324_11	2	2	5	5	5.0	5.0	merged|27324_11	T
merged|2866_32	4	7	4	12	9.73333333333	9.73	merged|2866_32	T
merged|2866_33	4	5	5	6	6.0	6.0	merged|2866_33	T
merged|2866_34	1	3	1	6	3.5	3.5	merged|2866_34	T
merged|2866_58	1	4	1	6	6.0	6.0	merged|2866_58	T
merged|2866_59	1	2	1	2	2.0	2.0	merged|2866_59	T
merged|28888_1	1	5	1	6	6.0	6.0	merged|28888_1	T
merged|28905_24	2	5	2	12	6.0	6.0	merged|28905_24	T
merged|28970_2	1	3	2	4	3.5	3.5	merged|28970_2	T
merged|29017_11	3	3	3	3	3.0	3.0	merged|29017_11	T
merged|29017_22	2	2	2	2	2.0	2.0	merged|29017_22	T
merged|29017_29	2	2	2	2	2.0	2.0	merged|29017_29	T
merged|29017_31	14	20	23	34	34.0	34.0	merged|29017_31	T
merged|29017_39	1	3	1	3	3.0	3.0	merged|29017_39	T
merged|29017_42	1	3	1	4	4.0	4.0	merged|29017_42	T
merged|29017_44	6	7	9	10	10.0	10.0	merged|29017_44	T
merged|29017_9	6	9	6	11	10.5	10.5	merged|29017_9	T
merged|29317_11	1	2	2	3	3.0	3.0	merged|29317_11	T
merged|29506_1	17	28	21	45	40.5	40.5	merged|29506_1	T
merged|29715_1	2	3	2	3	3.0	3.0	merged|29715_1	T
merged|30248_6	1	5	2	11	10.5	10.5	merged|30248_6	T
merged|30521_1	3	3	5	5	5.0	5.0	merged|30521_1	T
merged|30841_7	1	3	1	3	1.58333333333	1.58	merged|30841_7	T
merged|31229_2	2	6	2	7	6.0	6.0	merged|31229_2	T
merged|31463_7	1	2	2	4	2.4	2.4	merged|31463_7	T
merged|31638_91	1	3	1	4	4.0	4.0	merged|31638_91	T
merged|31650_1	3	3	3	3	3.0	3.0	merged|31650_1	T
merged|31764_2	1	4	1	4	2.66666666667	2.67	merged|31764_2	T
merged|32021_23	1	2	1	2	1.25	1.25	merged|32021_23	T
merged|32310_17	1	2	1	3	1.66666666667	1.67	merged|32310_17	T
merged|32403_2	2	4	3	5	5.0	5.0	merged|32403_2	T
merged|32419_2	2	4	3	5	3.66666666667	3.67	merged|32419_2	T
merged|32500_2	2	3	2	3	2.5	2.5	merged|32500_2	T
merged|32500_3	1	3	1	3	3.0	3.0	merged|32500_3	T
merged|32513_14	1	5	1	7	7.0	7.0	merged|32513_14	T
merged|32786_2	6	9	10	13	12.0	12.0	merged|32786_2	T
merged|32856_1	1	2	1	4	4.0	4.0	merged|32856_1	T
merged|33081_32	1	4	1	8	6.5	6.5	merged|33081_32	T
merged|33859_6	1	2	1	2	2.0	2.0	merged|33859_6	T
merged|34110_5	2	2	2	2	2.0	2.0	merged|34110_5	T
merged|34193_1	2	2	3	3	3.0	3.0	merged|34193_1	T
merged|34193_2	2	2	4	4	4.0	4.0	merged|34193_2	T
merged|34316_9	2	9	2	9	6.1	6.1	merged|34316_9	T
merged|34336_2	3	22	3	30	16.6291666667	16.63	merged|34336_2	T
merged|34382_1	1	4	1	5	5.0	5.0	merged|34382_1	T
merged|34581_5	1	2	2	3	2.5	2.5	merged|34581_5	T
merged|34585_16	1	2	1	3	3.0	3.0	merged|34585_16	T
merged|34585_2	2	7	2	7	4.16666666667	4.17	merged|34585_2	T
merged|34585_21	2	2	3	3	3.0	3.0	merged|34585_21	T
merged|34585_48	5	5	11	11	11.0	11.0	merged|34585_48	T
merged|34585_49	1	3	1	3	3.0	3.0	merged|34585_49	T
merged|34589_8	1	2	5	8	8.0	8.0	merged|34589_8	T
merged|34661_4	2	2	3	3	3.0	3.0	merged|34661_4	T
merged|34691_1	8	8	27	27	27.0	27.0	merged|34691_1	T
merged|35047_1	1	3	1	10	5.5	5.5	merged|35047_1	T
merged|35821_3	2	3	2	5	5.0	5.0	merged|35821_3	T
merged|36836_1	1	3	2	4	3.5	3.5	merged|36836_1	T
merged|36845_5	1	2	1	2	2.0	2.0	merged|36845_5	T
merged|37139_1	1	2	1	2	2.0	2.0	merged|37139_1	T
merged|37141_1	3	3	3	3	3.0	3.0	merged|37141_1	T
merged|37201_10	2	5	2	8	3.75	3.75	merged|37201_10	T
merged|37201_9	2	9	3	20	11.0	11.0	merged|37201_9	T
merged|37265_14	1	4	2	10	4.66666666667	4.67	merged|37265_14	T
merged|37265_5	1	6	1	8	7.0	7.0	merged|37265_5	T
merged|3726_12	2	3	2	3	3.0	3.0	merged|3726_12	T
merged|3726_40	5	6	7	8	8.0	8.0	merged|3726_40	T
merged|3726_5	11	14	17	21	21.0	21.0	merged|3726_5	T
merged|37298_7	3	5	3	5	4.5	4.5	merged|37298_7	T
merged|37448_1	2	8	2	10	6.16666666667	6.17	merged|37448_1	T
merged|37662_5	2	5	5	8	7.5	7.5	merged|37662_5	T
merged|37669_3	1	2	1	2	2.0	2.0	merged|37669_3	T
merged|37696_5	1	2	1	2	1.25	1.25	merged|37696_5	T
merged|3778_12	1	2	1	3	3.0	3.0	merged|3778_12	T
merged|37918_4	1	4	1	4	4.0	4.0	merged|37918_4	T
merged|38492_2	1	6	1	15	6.83333333333	6.83	merged|38492_2	T
merged|38747_1	1	8	1	9	5.0	5.0	merged|38747_1	T
merged|3879_114	3	3	3	3	3.0	3.0	merged|3879_114	T
merged|3879_118	2	3	2	3	2.5	2.5	merged|3879_118	T
merged|3879_14	4	4	4	4	4.0	4.0	merged|3879_14	T
merged|3879_16	2	3	4	7	7.0	7.0	merged|3879_16	T
merged|3879_26	1	2	2	3	2.5	2.5	merged|3879_26	T
merged|3879_28	4	7	7	10	10.0	10.0	merged|3879_28	T
merged|3879_29	2	2	2	2	2.0	2.0	merged|3879_29	T
merged|3879_30	3	3	3	3	3.0	3.0	merged|3879_30	T
merged|3879_32	2	3	2	3	3.0	3.0	merged|3879_32	T
merged|3879_33	8	8	11	11	11.0	11.0	merged|3879_33	T
merged|3879_34	5	7	6	8	7.5	7.5	merged|3879_34	T
merged|3879_39	1	3	2	5	4.0	4.0	merged|3879_39	T
merged|3879_4	1	4	1	12	6.0	6.0	merged|3879_4	T
merged|3879_41	2	2	2	2	2.0	2.0	merged|3879_41	T
merged|3879_42	1	2	1	2	2.0	2.0	merged|3879_42	T
merged|3879_46	2	2	7	7	7.0	7.0	merged|3879_46	T
merged|3879_51	3	3	4	4	4.0	4.0	merged|3879_51	T
merged|3879_55	1	5	1	7	7.0	7.0	merged|3879_55	T
merged|3879_58	2	2	3	3	3.0	3.0	merged|3879_58	T
merged|3879_60	9	20	12	32	25.0833333333	25.08	merged|3879_60	T
merged|3879_61	4	4	4	4	4.0	4.0	merged|3879_61	T
merged|3879_65	3	3	3	3	3.0	3.0	merged|3879_65	T
merged|3879_73	2	3	2	3	3.0	3.0	merged|3879_73	T
merged|3879_96	2	2	2	2	2.0	2.0	merged|3879_96	T
merged|3879_98	2	2	2	2	2.0	2.0	merged|3879_98	T
merged|38842_6	3	5	3	5	5.0	5.0	merged|38842_6	T
merged|38911_5	1	2	2	4	3.0	3.0	merged|38911_5	T
merged|39221_2	2	2	2	2	2.0	2.0	merged|39221_2	T
merged|39695_3	1	2	6	9	7.0	7.0	merged|39695_3	T
merged|39839_2	2	2	2	2	2.0	2.0	merged|39839_2	T
merged|39954_5	2	5	3	11	7.0	7.0	merged|39954_5	T
merged|40065_2	1	3	1	3	3.0	3.0	merged|40065_2	T
merged|40485_23	1	16	1	27	15.5	15.5	merged|40485_23	T
merged|40917_1	2	2	3	3	3.0	3.0	merged|40917_1	T
merged|40945_2	5	5	8	8	8.0	8.0	merged|40945_2	T
merged|42013_5	2	2	2	2	2.0	2.0	merged|42013_5	T
merged|4232_2	6	7	11	12	12.0	12.0	merged|4232_2	T
merged|42379_2	1	7	3	13	7.25	7.25	merged|42379_2	T
merged|42478_16	1	4	1	4	1.80952380952	1.81	merged|42478_16	T
merged|42521_2	1	2	1	2	1.5	1.5	merged|42521_2	T
merged|42521_3	2	2	3	3	3.0	3.0	merged|42521_3	T
merged|42530_3	1	3	1	4	2.5	2.5	merged|42530_3	T
merged|42553_1	3	7	4	13	6.2	6.2	merged|42553_1	T
