#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./output_AAhybrid_c100/OSU_T1B_FASP_Elite_08202013.psm.txt
#	
#	pep{Run1} = ./output_AAhybrid_c100/OSU_T1B_FASP_Elite_08202013.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 64
#	Target_Proteins_Before_Filtering = 5497
#	Total_Proteins_Before_Filtering = 5561
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 0
#	Target_Proteins_After_Filtering = 1190
#	Total_Proteins_After_Filtering = 1190
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.0
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
YP_001343150.1	1	5	1	7	4.33333333333	4.33	YP_001343150.1	T
YP_001343223.1	3	3	3	3	3.0	3.0	YP_001343223.1	T
YP_001343247.1	2	6	3	10	6.5	6.5	YP_001343247.1	T
YP_001343292.1	1	19	1	63	20.2	20.2	YP_001343292.1	T
YP_003552742.1	1	2	1	2	1.2	1.2	YP_003552742.1	T
YP_003860680.1	1	14	1	64	21.7618251314	21.76	YP_003860680.1	T
YP_003860755.1	1	3	1	4	2.5	2.5	YP_003860755.1	T
YP_003861539.1	1	5	1	7	7.0	7.0	YP_003861539.1	T
YP_003861555.1	1	5	1	5	2.73333333333	2.73	YP_003861555.1	T
YP_003862852.1	1	2	1	2	2.0	2.0	YP_003862852.1	T
YP_003863617.1	1	7	1	8	6.5	6.5	YP_003863617.1	T
YP_004425932.1	1	6	1	8	8.0	8.0	YP_004425932.1	T
YP_004426390.1	2	2	2	2	2.0	2.0	YP_004426390.1	T
YP_004426391.1	1	2	1	2	1.33333333333	1.33	YP_004426391.1	T
YP_004426580.1	1	3	1	8	3.5	3.5	YP_004426580.1	T
YP_004426935.1	1	2	1	2	1.5	1.5	YP_004426935.1	T
YP_004426978.1	1	2	1	3	1.33333333333	1.33	YP_004426978.1	T
YP_004427030.1	1	3	1	4	2.5	2.5	YP_004427030.1	T
YP_004427037.1	1	3	1	45	15.6666666667	15.67	YP_004427037.1	T
YP_004427038.1	4	6	8	10	8.75	8.75	YP_004427038.1	T
YP_004427284.1	2	6	2	11	3.42857142857	3.43	YP_004427284.1	T
YP_004427920.1	1	4	1	5	3.5	3.5	YP_004427920.1	T
YP_004427932.1	1	4	1	4	2.75	2.75	YP_004427932.1	T
YP_004428126.1	2	3	2	3	2.33333333333	2.33	YP_004428126.1	T
YP_004428325.1	1	7	2	13	6.86666666667	6.87	YP_004428325.1	T
YP_004428347.1	1	2	2	3	2.5	2.5	YP_004428347.1	T
YP_004428448.1	1	2	1	2	1.5	1.5	YP_004428448.1	T
YP_004428602.1	5	16	13	39	19.8491267187	19.85	YP_004428602.1	T
YP_004429210.1	1	15	1	44	13.5333333333	13.53	YP_004429210.1	T
YP_004429212.1	2	10	2	12	6.88888888889	6.89	YP_004429212.1	T
YP_007638987.1	1	4	1	14	8.0	8.0	YP_007638987.1	T
YP_007638988.1	1	2	2	4	4.0	4.0	YP_007638988.1	T
YP_007638989.1	1	3	1	8	5.0	5.0	YP_007638989.1	T
YP_007638992.1	2	3	2	3	2.33333333333	2.33	YP_007638992.1	T
YP_007638998.1	1	3	1	3	1.75	1.75	YP_007638998.1	T
YP_007639003.1	1	3	1	5	4.0	4.0	YP_007639003.1	T
YP_007639009.1	1	5	1	5	2.08333333333	2.08	YP_007639009.1	T
YP_007639010.1	3	5	3	5	3.4	3.4	YP_007639010.1	T
YP_007639011.1	2	6	2	7	4.0	4.0	YP_007639011.1	T
YP_007639076.1	2	3	3	5	4.0	4.0	YP_007639076.1	T
YP_007639360.1	1	2	1	2	2.0	2.0	YP_007639360.1	T
YP_007639421.1	1	3	1	3	2.0	2.0	YP_007639421.1	T
YP_007639423.1	4	4	6	6	6.0	6.0	YP_007639423.1	T
YP_007639787.1	1	2	1	2	1.5	1.5	YP_007639787.1	T
YP_007639814.1	1	2	4	5	5.0	5.0	YP_007639814.1	T
YP_007639836.1	2	3	4	5	4.25	4.25	YP_007639836.1	T
YP_007640548.1	1	2	1	2	1.16666666667	1.17	YP_007640548.1	T
YP_007640583.1	2	2	2	2	2.0	2.0	YP_007640583.1	T
YP_007640592.1	1	2	1	3	1.33333333333	1.33	YP_007640592.1	T
YP_007640988.1	2	3	3	5	4.0	4.0	YP_007640988.1	T
YP_007641166.1	2	11	2	19	7.01835748792	7.02	YP_007641166.1	T
YP_007641168.1	3	5	3	5	4.0	4.0	YP_007641168.1	T
YP_861201.1	1	2	1	2	1.33333333333	1.33	YP_861201.1	T
acetate|contig-21463000011_2	1	6	1	9	4.0	4.0	acetate|contig-21463000011_2	T
acetate|contig-2701000013_7	1	2	1	2	2.0	2.0	acetate|contig-2701000013_7	T
acetate|contig-39585000009_2	1	3	1	3	2.0	2.0	acetate|contig-39585000009_2	T
aminoacids|contig-2803000010_1	3	5	8	13	10.5	10.5	aminoacids|contig-2803000010_1	T
aminoacids|contig-2821000007_1	5	13	18	36	23.8611111111	23.86	aminoacids|contig-2821000007_1	T
aminoacids|contig-30880000002_1	1	2	1	3	2.0	2.0	aminoacids|contig-30880000002_1	T
aminoacids|contig-39947000009_1	1	4	1	5	3.22222222222	3.22	aminoacids|contig-39947000009_1	T
aminoacids|contig-572000008_1	1	2	1	2	1.33333333333	1.33	aminoacids|contig-572000008_1	T
aminoacids|contig-635000004_2	4	4	6	6	6.0	6.0	aminoacids|contig-635000004_2	T
aminoacids|contig-8078000003_1	1	2	1	2	2.0	2.0	aminoacids|contig-8078000003_1	T
glucose|contig-10309000006_3	1	2	2	5	3.0	3.0	glucose|contig-10309000006_3	T
glucose|contig-1089000012_2	5	24	6	36	28.5	28.5	glucose|contig-1089000012_2	T
glucose|contig-11407000011_6	2	2	2	2	2.0	2.0	glucose|contig-11407000011_6	T
glucose|contig-12155000004_1	1	2	1	2	1.5	1.5	glucose|contig-12155000004_1	T
glucose|contig-1441000006_3	1	14	1	22	18.5	18.5	glucose|contig-1441000006_3	T
glucose|contig-14768000010_1	7	7	11	11	11.0	11.0	glucose|contig-14768000010_1	T
glucose|contig-1565000003_1	1	2	1	2	2.0	2.0	glucose|contig-1565000003_1	T
glucose|contig-19469000000_1	4	11	4	38	14.1	14.1	glucose|contig-19469000000_1	T
glucose|contig-22505000009_2	3	4	3	6	6.0	6.0	glucose|contig-22505000009_2	T
glucose|contig-2293000000_4	1	3	1	3	3.0	3.0	glucose|contig-2293000000_4	T
glucose|contig-2343000006_2	1	4	1	5	4.0	4.0	glucose|contig-2343000006_2	T
glucose|contig-26233000006_1	6	18	10	36	30.8333333333	30.83	glucose|contig-26233000006_1	T
glucose|contig-2994000002_1	4	5	4	14	14.0	14.0	glucose|contig-2994000002_1	T
glucose|contig-35143000014_1	1	2	1	2	1.5	1.5	glucose|contig-35143000014_1	T
glucose|contig-42172000013_1	1	4	1	5	1.46590909091	1.47	glucose|contig-42172000013_1	T
glucose|contig-4447000005_1	1	3	1	3	3.0	3.0	glucose|contig-4447000005_1	T
glucose|contig-481000001_1	3	3	4	4	4.0	4.0	glucose|contig-481000001_1	T
glucose|contig-49026000000_1	3	3	5	5	5.0	5.0	glucose|contig-49026000000_1	T
glucose|contig-539000007_1	3	4	5	6	5.5	5.5	glucose|contig-539000007_1	T
glucose|contig-8684000010_1	2	4	4	6	5.0	5.0	glucose|contig-8684000010_1	T
glucose|contig-870000005_1	3	3	4	4	4.0	4.0	glucose|contig-870000005_1	T
glucose|contig-876000010_1	1	3	1	3	1.5	1.5	glucose|contig-876000010_1	T
glucose|contig-9018000001_3	1	3	1	3	1.83333333333	1.83	glucose|contig-9018000001_3	T
lipids|contig-32681000006_1	5	5	6	6	6.0	6.0	lipids|contig-32681000006_1	T
lipids|contig-43085000011_4	1	18	1	31	12.3130156076	12.31	lipids|contig-43085000011_4	T
merged|10072_2	2	2	2	2	2.0	2.0	merged|10072_2	T
merged|10072_3	1	2	1	2	2.0	2.0	merged|10072_3	T
merged|10264_2	1	2	1	2	2.0	2.0	merged|10264_2	T
merged|10276_23	3	4	4	5	5.0	5.0	merged|10276_23	T
merged|10276_24	13	14	17	19	17.4	17.4	merged|10276_24	T
merged|10276_25	2	2	2	2	2.0	2.0	merged|10276_25	T
merged|10276_30	1	2	1	4	4.0	4.0	merged|10276_30	T
merged|10362_2	1	2	1	2	2.0	2.0	merged|10362_2	T
merged|10460_5	1	2	1	2	2.0	2.0	merged|10460_5	T
merged|10497_11	1	4	1	4	1.66666666667	1.67	merged|10497_11	T
merged|10507_13	1	3	1	4	2.5	2.5	merged|10507_13	T
merged|10507_23	1	3	1	3	2.5	2.5	merged|10507_23	T
merged|10508_3	1	2	2	3	3.0	3.0	merged|10508_3	T
merged|10508_6	2	4	3	5	4.0	4.0	merged|10508_6	T
merged|10508_7	2	2	2	2	2.0	2.0	merged|10508_7	T
merged|10518_142	3	3	4	4	4.0	4.0	merged|10518_142	T
merged|10518_57	4	15	4	42	22.6	22.6	merged|10518_57	T
merged|10526_32	1	2	1	2	2.0	2.0	merged|10526_32	T
merged|10693_28	1	5	1	7	6.5	6.5	merged|10693_28	T
merged|10701_2	1	5	1	7	4.33333333333	4.33	merged|10701_2	T
merged|10763_8	4	4	5	5	5.0	5.0	merged|10763_8	T
merged|10767_1	4	4	5	5	5.0	5.0	merged|10767_1	T
merged|11034_9	3	3	3	3	3.0	3.0	merged|11034_9	T
merged|11126_4	2	4	2	4	3.5	3.5	merged|11126_4	T
merged|11261_1	1	3	1	4	4.0	4.0	merged|11261_1	T
merged|11354_2	3	4	3	4	4.0	4.0	merged|11354_2	T
merged|11354_8	2	4	2	5	4.5	4.5	merged|11354_8	T
merged|11385_24	2	2	2	2	2.0	2.0	merged|11385_24	T
merged|1186_28	1	5	1	5	2.83333333333	2.83	merged|1186_28	T
merged|11988_20	1	4	2	5	3.5	3.5	merged|11988_20	T
merged|12147_2	2	3	2	3	3.0	3.0	merged|12147_2	T
merged|12493_26	1	3	1	4	2.0	2.0	merged|12493_26	T
merged|12774_28	2	8	2	12	9.66666666667	9.67	merged|12774_28	T
merged|12844_2	1	5	1	6	1.87424242424	1.87	merged|12844_2	T
merged|13124_3	3	3	5	5	5.0	5.0	merged|13124_3	T
merged|13369_2	2	2	3	3	3.0	3.0	merged|13369_2	T
merged|13675_2	1	2	1	2	2.0	2.0	merged|13675_2	T
merged|13700_25	4	19	6	69	29.0118251314	29.01	merged|13700_25	T
merged|13700_28	1	2	1	3	1.66666666667	1.67	merged|13700_28	T
merged|13700_29	2	2	4	4	4.0	4.0	merged|13700_29	T
merged|13700_30	1	2	2	3	2.5	2.5	merged|13700_30	T
merged|13700_32	8	32	9	49	37.5	37.5	merged|13700_32	T
merged|13700_33	20	40	27	64	35.8047619048	35.8	merged|13700_33	T
merged|13700_4	8	9	9	10	10.0	10.0	merged|13700_4	T
merged|13700_40	1	3	1	5	3.5	3.5	merged|13700_40	T
merged|13700_45	2	2	2	2	2.0	2.0	merged|13700_45	T
merged|13700_57	2	2	2	2	2.0	2.0	merged|13700_57	T
merged|13700_61	1	4	1	4	3.5	3.5	merged|13700_61	T
merged|13700_7	5	7	8	10	10.0	10.0	merged|13700_7	T
merged|13700_8	2	3	2	3	3.0	3.0	merged|13700_8	T
merged|13713_8	3	6	3	8	4.83333333333	4.83	merged|13713_8	T
merged|13714_11	5	10	6	14	10.6666666667	10.67	merged|13714_11	T
merged|13714_14	2	2	2	2	2.0	2.0	merged|13714_14	T
merged|13746_61	1	3	1	3	1.7	1.7	merged|13746_61	T
merged|13908_13	2	2	3	3	3.0	3.0	merged|13908_13	T
merged|13908_16	1	2	1	3	2.0	2.0	merged|13908_16	T
merged|13908_31	1	2	1	2	2.0	2.0	merged|13908_31	T
merged|13908_37	1	2	1	2	2.0	2.0	merged|13908_37	T
merged|13908_45	2	3	3	4	4.0	4.0	merged|13908_45	T
merged|13908_46	3	4	3	4	4.0	4.0	merged|13908_46	T
merged|13908_51	8	9	11	12	11.3333333333	11.33	merged|13908_51	T
merged|13908_56	2	2	2	2	2.0	2.0	merged|13908_56	T
merged|1396_2	2	2	2	2	2.0	2.0	merged|1396_2	T
merged|1396_30	6	6	11	11	11.0	11.0	merged|1396_30	T
merged|1396_7	3	3	3	3	3.0	3.0	merged|1396_7	T
merged|14241_7	2	5	2	5	5.0	5.0	merged|14241_7	T
merged|1427_32	1	2	1	2	1.5	1.5	merged|1427_32	T
merged|14505_13	6	15	8	20	16.4722222222	16.47	merged|14505_13	T
merged|14505_68	5	5	5	5	5.0	5.0	merged|14505_68	T
merged|14521_10	2	3	2	3	3.0	3.0	merged|14521_10	T
merged|1471_2	1	2	1	2	2.0	2.0	merged|1471_2	T
merged|14723_18	1	2	1	2	2.0	2.0	merged|14723_18	T
merged|14723_6	1	3	1	6	2.66666666667	2.67	merged|14723_6	T
merged|14881_1	1	2	2	3	3.0	3.0	merged|14881_1	T
merged|14881_2	2	5	2	8	6.4	6.4	merged|14881_2	T
merged|14881_6	1	4	1	5	5.0	5.0	merged|14881_6	T
merged|14973_2	1	2	1	2	1.5	1.5	merged|14973_2	T
merged|14998_3	1	4	1	4	4.0	4.0	merged|14998_3	T
merged|14998_6	3	3	4	4	4.0	4.0	merged|14998_6	T
merged|14998_7	10	12	13	15	15.0	15.0	merged|14998_7	T
merged|15016_12	3	3	5	5	5.0	5.0	merged|15016_12	T
merged|15016_20	2	4	2	4	4.0	4.0	merged|15016_20	T
merged|15335_1	2	2	3	3	3.0	3.0	merged|15335_1	T
merged|15491_1	1	5	2	8	5.0	5.0	merged|15491_1	T
merged|15670_1	3	4	6	7	7.0	7.0	merged|15670_1	T
merged|15762_12	6	7	8	9	8.5	8.5	merged|15762_12	T
merged|15762_4	3	3	4	4	4.0	4.0	merged|15762_4	T
merged|15762_6	4	4	4	4	4.0	4.0	merged|15762_6	T
merged|15762_8	2	4	2	4	3.0	3.0	merged|15762_8	T
merged|15762_9	3	3	3	3	3.0	3.0	merged|15762_9	T
merged|15907_2	4	5	4	5	5.0	5.0	merged|15907_2	T
merged|15908_2	1	8	1	9	3.13257575758	3.13	merged|15908_2	T
merged|16539_1	1	5	1	5	1.58333333333	1.58	merged|16539_1	T
merged|16760_12	11	13	14	16	16.0	16.0	merged|16760_12	T
merged|16760_13	5	5	6	6	6.0	6.0	merged|16760_13	T
merged|16760_5	2	2	2	2	2.0	2.0	merged|16760_5	T
merged|16779_4	1	2	1	2	2.0	2.0	merged|16779_4	T
merged|16788_15	2	2	2	2	2.0	2.0	merged|16788_15	T
merged|16788_18	2	2	2	2	2.0	2.0	merged|16788_18	T
merged|16788_19	5	9	7	12	12.0	12.0	merged|16788_19	T
merged|16788_5	7	10	8	11	11.0	11.0	merged|16788_5	T
merged|16794_49	2	4	2	4	3.33333333333	3.33	merged|16794_49	T
merged|16849_24	1	11	1	38	10.2	10.2	merged|16849_24	T
merged|16854_8	1	14	1	18	5.31666666667	5.32	merged|16854_8	T
merged|16_25	1	2	1	2	2.0	2.0	merged|16_25	T
merged|17011_11	2	2	2	2	2.0	2.0	merged|17011_11	T
merged|17011_6	2	3	3	4	4.0	4.0	merged|17011_6	T
merged|17334_1	1	3	1	4	2.33333333333	2.33	merged|17334_1	T
merged|1809_8	3	3	4	4	4.0	4.0	merged|1809_8	T
merged|18219_12	1	2	1	3	3.0	3.0	merged|18219_12	T
merged|18219_19	1	2	1	3	1.66666666667	1.67	merged|18219_19	T
merged|18219_2	1	2	1	4	4.0	4.0	merged|18219_2	T
merged|18219_7	1	3	1	4	4.0	4.0	merged|18219_7	T
merged|18228_16	4	6	4	8	8.0	8.0	merged|18228_16	T
merged|18228_2	1	4	1	5	5.0	5.0	merged|18228_2	T
merged|18228_4	2	2	2	2	2.0	2.0	merged|18228_4	T
merged|1837_2	2	4	2	7	4.5	4.5	merged|1837_2	T
merged|18725_9	2	2	2	2	2.0	2.0	merged|18725_9	T
merged|18863_5	1	12	1	20	7.79924242424	7.8	merged|18863_5	T
merged|18958_4	1	4	1	4	4.0	4.0	merged|18958_4	T
merged|19263_1	1	2	1	2	2.0	2.0	merged|19263_1	T
merged|19634_5	3	3	3	3	3.0	3.0	merged|19634_5	T
merged|19697_19	6	8	7	10	9.33333333333	9.33	merged|19697_19	T
merged|19697_24	1	4	1	6	5.5	5.5	merged|19697_24	T
merged|19697_33	1	4	1	5	5.0	5.0	merged|19697_33	T
merged|19974_12	1	2	2	3	3.0	3.0	merged|19974_12	T
merged|20540_64	2	2	2	2	2.0	2.0	merged|20540_64	T
merged|20594_8	1	9	1	13	6.58333333333	6.58	merged|20594_8	T
merged|20756_3	2	17	2	37	21.0	21.0	merged|20756_3	T
merged|21833_3	1	2	1	2	1.5	1.5	merged|21833_3	T
merged|22057_43	2	3	2	4	2.66666666667	2.67	merged|22057_43	T
merged|22057_8	2	2	2	2	2.0	2.0	merged|22057_8	T
merged|22061_27	2	3	4	5	5.0	5.0	merged|22061_27	T
merged|22182_43	2	2	3	3	3.0	3.0	merged|22182_43	T
merged|22270_3	1	2	1	2	1.33333333333	1.33	merged|22270_3	T
merged|22420_2	4	15	6	20	14.0	14.0	merged|22420_2	T
merged|2267_6	4	6	4	8	8.0	8.0	merged|2267_6	T
merged|22738_1	1	3	2	4	3.2	3.2	merged|22738_1	T
merged|22850_69	1	4	1	5	4.5	4.5	merged|22850_69	T
merged|23427_1	1	2	1	2	1.33333333333	1.33	merged|23427_1	T
merged|23527_1	1	2	1	2	2.0	2.0	merged|23527_1	T
merged|2376_4	2	8	3	11	4.91590909091	4.92	merged|2376_4	T
merged|23776_10	1	2	1	2	1.5	1.5	merged|23776_10	T
merged|24202_2	3	3	5	5	5.0	5.0	merged|24202_2	T
merged|24257_1	4	17	6	33	19.5	19.5	merged|24257_1	T
merged|24375_1	2	2	3	3	3.0	3.0	merged|24375_1	T
merged|24478_7	2	3	2	3	3.0	3.0	merged|24478_7	T
merged|2448_2	1	2	1	2	2.0	2.0	merged|2448_2	T
merged|2448_5	1	5	1	6	4.5	4.5	merged|2448_5	T
merged|24508_10	1	3	1	3	3.0	3.0	merged|24508_10	T
merged|24509_5	2	2	2	2	2.0	2.0	merged|24509_5	T
merged|24509_6	3	3	3	3	3.0	3.0	merged|24509_6	T
merged|24520_2	1	8	1	9	7.5	7.5	merged|24520_2	T
merged|2452_8	1	2	1	2	2.0	2.0	merged|2452_8	T
merged|24666_7	1	3	1	3	3.0	3.0	merged|24666_7	T
merged|24816_2	1	2	3	4	4.0	4.0	merged|24816_2	T
merged|2508_1	1	2	1	2	2.0	2.0	merged|2508_1	T
merged|2552_1	1	2	1	2	1.5	1.5	merged|2552_1	T
merged|25600_16	1	3	1	4	2.2	2.2	merged|25600_16	T
merged|25935_1	2	3	2	3	2.5	2.5	merged|25935_1	T
merged|25935_2	1	2	1	2	1.5	1.5	merged|25935_2	T
merged|26127_5	2	4	2	4	3.0	3.0	merged|26127_5	T
merged|26824_16	4	4	6	6	6.0	6.0	merged|26824_16	T
merged|27324_11	2	2	2	2	2.0	2.0	merged|27324_11	T
merged|27424_7	2	2	2	2	2.0	2.0	merged|27424_7	T
merged|27445_2	1	2	1	4	1.75	1.75	merged|27445_2	T
merged|2821_7	2	4	2	12	6.0	6.0	merged|2821_7	T
merged|2866_13	2	2	2	2	2.0	2.0	merged|2866_13	T
merged|2866_16	2	2	2	2	2.0	2.0	merged|2866_16	T
merged|2866_19	2	3	2	3	3.0	3.0	merged|2866_19	T
merged|2866_32	3	7	4	16	13.7333333333	13.73	merged|2866_32	T
merged|2866_33	5	6	11	14	14.0	14.0	merged|2866_33	T
merged|2866_34	1	3	1	5	5.0	5.0	merged|2866_34	T
merged|2866_39	2	3	2	3	2.5	2.5	merged|2866_39	T
merged|2866_41	2	3	2	3	2.5	2.5	merged|2866_41	T
merged|2866_58	4	8	4	8	8.0	8.0	merged|2866_58	T
merged|2866_60	1	2	1	2	2.0	2.0	merged|2866_60	T
merged|2866_63	1	2	1	2	2.0	2.0	merged|2866_63	T
merged|28905_24	2	4	3	13	7.0	7.0	merged|28905_24	T
merged|28970_2	1	2	1	2	1.5	1.5	merged|28970_2	T
merged|29017_11	4	5	4	5	5.0	5.0	merged|29017_11	T
merged|29017_29	2	2	2	2	2.0	2.0	merged|29017_29	T
merged|29017_31	12	17	15	25	25.0	25.0	merged|29017_31	T
merged|29017_39	1	3	1	4	4.0	4.0	merged|29017_39	T
merged|29017_44	3	4	4	5	5.0	5.0	merged|29017_44	T
merged|29017_9	4	6	4	8	8.0	8.0	merged|29017_9	T
merged|29085_25	2	2	2	2	2.0	2.0	merged|29085_25	T
merged|2927_4	1	2	1	3	3.0	3.0	merged|2927_4	T
merged|29317_11	1	2	1	2	2.0	2.0	merged|29317_11	T
merged|29506_1	20	32	33	63	62.5	62.5	merged|29506_1	T
merged|2984_1	2	4	2	4	2.5	2.5	merged|2984_1	T
merged|30248_6	1	7	1	12	10.5	10.5	merged|30248_6	T
merged|30521_1	3	3	3	3	3.0	3.0	merged|30521_1	T
merged|30839_9	1	18	1	22	6.84368686869	6.84	merged|30839_9	T
merged|31229_2	4	8	4	12	11.5	11.5	merged|31229_2	T
merged|31520_1	2	2	2	2	2.0	2.0	merged|31520_1	T
merged|32091_2	2	2	2	2	2.0	2.0	merged|32091_2	T
merged|32403_2	3	4	5	6	6.0	6.0	merged|32403_2	T
merged|32500_3	1	3	1	5	3.0	3.0	merged|32500_3	T
merged|32608_4	1	2	1	2	2.0	2.0	merged|32608_4	T
merged|32786_2	5	8	6	10	10.0	10.0	merged|32786_2	T
merged|32959_1	1	2	1	3	1.4	1.4	merged|32959_1	T
merged|33749_2	1	26	1	45	14.5880952381	14.59	merged|33749_2	T
merged|3382_5	1	3	1	3	2.5	2.5	merged|3382_5	T
merged|33859_6	1	3	1	3	3.0	3.0	merged|33859_6	T
merged|33931_6	1	2	1	2	1.5	1.5	merged|33931_6	T
merged|34057_1	1	2	1	2	2.0	2.0	merged|34057_1	T
merged|34110_5	3	3	4	4	4.0	4.0	merged|34110_5	T
merged|34193_1	2	2	2	2	2.0	2.0	merged|34193_1	T
merged|34316_9	1	8	1	9	5.97222222222	5.97	merged|34316_9	T
merged|34336_2	5	26	5	42	13.7547619048	13.75	merged|34336_2	T
merged|34382_1	3	6	3	7	7.0	7.0	merged|34382_1	T
merged|34585_24	1	3	1	4	4.0	4.0	merged|34585_24	T
merged|34585_44	4	4	5	5	5.0	5.0	merged|34585_44	T
merged|34585_48	4	4	7	7	7.0	7.0	merged|34585_48	T
merged|34585_49	2	4	3	5	5.0	5.0	merged|34585_49	T
merged|34587_35	1	6	1	8	1.88333333333	1.88	merged|34587_35	T
merged|34589_8	1	2	2	3	2.5	2.5	merged|34589_8	T
merged|34661_4	2	4	2	4	4.0	4.0	merged|34661_4	T
merged|34691_1	8	8	22	22	22.0	22.0	merged|34691_1	T
merged|34696_19	5	5	5	5	5.0	5.0	merged|34696_19	T
merged|34735_2	1	2	1	2	2.0	2.0	merged|34735_2	T
merged|34983_2	1	5	3	9	3.42391304348	3.42	merged|34983_2	T
merged|35141_3	1	4	1	4	4.0	4.0	merged|35141_3	T
merged|352_10	1	12	1	43	8.88682513139	8.89	merged|352_10	T
merged|35811_1	1	3	1	3	2.0	2.0	merged|35811_1	T
merged|35821_3	2	3	2	3	3.0	3.0	merged|35821_3	T
merged|36220_1	1	2	1	2	1.5	1.5	merged|36220_1	T
merged|36845_5	1	2	1	2	2.0	2.0	merged|36845_5	T
merged|3716_22	1	3	1	3	2.0	2.0	merged|3716_22	T
merged|37201_10	2	6	2	8	4.0	4.0	merged|37201_10	T
merged|37201_9	4	11	4	16	10.0	10.0	merged|37201_9	T
merged|37265_14	1	4	3	7	4.33333333333	4.33	merged|37265_14	T
merged|37265_5	2	4	2	4	4.0	4.0	merged|37265_5	T
merged|3726_12	4	4	4	4	4.0	4.0	merged|3726_12	T
merged|3726_40	5	6	11	14	14.0	14.0	merged|3726_40	T
merged|3726_5	12	17	18	24	24.0	24.0	merged|3726_5	T
merged|37298_7	2	5	2	5	3.83333333333	3.83	merged|37298_7	T
merged|37461_1	1	6	1	9	5.0	5.0	merged|37461_1	T
merged|37662_5	1	5	2	6	4.83333333333	4.83	merged|37662_5	T
merged|37669_3	1	2	1	2	2.0	2.0	merged|37669_3	T
merged|38280_1	1	2	1	9	9.0	9.0	merged|38280_1	T
merged|3879_114	2	2	3	3	3.0	3.0	merged|3879_114	T
merged|3879_118	1	2	1	3	2.0	2.0	merged|3879_118	T
merged|3879_124	2	2	2	2	2.0	2.0	merged|3879_124	T
merged|3879_14	3	3	4	4	4.0	4.0	merged|3879_14	T
merged|3879_16	2	4	2	5	4.0	4.0	merged|3879_16	T
merged|3879_26	2	3	2	3	3.0	3.0	merged|3879_26	T
merged|3879_28	4	9	10	16	15.0	15.0	merged|3879_28	T
merged|3879_29	4	4	6	6	6.0	6.0	merged|3879_29	T
merged|3879_30	2	2	2	2	2.0	2.0	merged|3879_30	T
merged|3879_32	2	4	2	5	5.0	5.0	merged|3879_32	T
merged|3879_33	4	4	5	5	5.0	5.0	merged|3879_33	T
merged|3879_34	3	5	4	6	4.83333333333	4.83	merged|3879_34	T
merged|3879_39	2	5	3	10	8.0	8.0	merged|3879_39	T
merged|3879_4	3	5	3	13	6.25	6.25	merged|3879_4	T
merged|3879_41	2	2	2	2	2.0	2.0	merged|3879_41	T
merged|3879_42	1	2	1	3	3.0	3.0	merged|3879_42	T
merged|3879_46	3	4	10	11	10.5	10.5	merged|3879_46	T
merged|3879_51	4	4	6	6	6.0	6.0	merged|3879_51	T
merged|3879_52	1	3	1	3	3.0	3.0	merged|3879_52	T
merged|3879_53	3	4	4	5	4.33333333333	4.33	merged|3879_53	T
merged|3879_55	1	7	1	10	6.0	6.0	merged|3879_55	T
merged|3879_57	3	5	3	5	4.0	4.0	merged|3879_57	T
merged|3879_58	4	4	4	4	4.0	4.0	merged|3879_58	T
merged|3879_60	13	22	18	42	30.5	30.5	merged|3879_60	T
merged|3879_65	2	2	2	2	2.0	2.0	merged|3879_65	T
merged|3879_96	2	2	2	2	2.0	2.0	merged|3879_96	T
merged|3879_98	1	3	2	4	4.0	4.0	merged|3879_98	T
merged|38842_6	3	3	3	3	3.0	3.0	merged|38842_6	T
merged|38911_5	1	4	1	6	2.66666666667	2.67	merged|38911_5	T
merged|39221_2	2	2	2	2	2.0	2.0	merged|39221_2	T
merged|3922_28	1	2	1	2	2.0	2.0	merged|3922_28	T
